5382.4,56.34,2,0,1.2175,-0.02965,0.0007788
5383.5,55.285,2,0,1.2161,-0.0294,0.0007775
5384.5,55.461,2,0,1.2161,-0.03,0.0007787
5385.5,56.515,2,0,1.2166,-0.0294,0.0007778
5386.5,55.812,2,0,1.2153,-0.0296,0.0007774
5387.5,55.461,2,0,1.2157,-0.0284,0.0007752
5388.6,55.285,2,0,1.216,-0.0289,0.0007764
5389.6,56.164,2,0,1.2142,-0.028933,0.0007754
5390.6,55.636,2,0,1.2163,-0.0296,0.000778
5391.6,55.636,2,0,1.2156,-0.029733,0.0007778
5392.6,55.285,2,0,1.2153,-0.029567,0.0007773
5393.7,55.461,2,0,1.2144,-0.029433,0.0007765
5394.7,55.636,2,0,1.2144,-0.029367,0.0007764
5395.7,55.285,2,0,1.215,-0.029333,0.0007766
5396.7,55.109,2,0,1.2145,-0.0297,0.0007771
5397.7,55.636,2,0,1.2135,-0.0288,0.0007747
5398.8,55.285,2,0,1.213,-0.0288,0.0007744
5399.8,62.009,2,0,1.2135,-0.028,0.0007731
5400.8,63.723,2,0,1.2188,-0.0288,0.0007779
5401.8,63.854,2,0,1.1121,-0.0342,0.0007247
5402.8,63.723,2,0,1.1036,-0.0353,0.0007218
5403.8,63.371,2,0,1.1018,-0.0349,0.0007199
5404.9,63.195,2,0,1.1036,-0.03565,0.0007225
5405.9,63.371,2,0,1.1034,-0.0356,0.0007222
5406.9,63.195,2,0,1.1025,-0.03405,0.0007186
5407.9,63.019,2,0,1.1031,-0.0349,0.0007207
5409,62.844,2,0,1.1023,-0.0363,0.000723
5410,63.371,2,0,1.1009,-0.0348,0.0007191
5411,63.195,2,0,1.1018,-0.0361,0.0007223
5412,63.547,2,0,1.1027,-0.0368,0.0007242
5413,64.03,2,0,1.1018,-0.0359,0.0007219
5414.1,63.547,2,0,1.1014,-0.034433,0.0007187
5415.1,63.195,2,0,1.1017,-0.034733,0.0007195
5416.1,63.371,2,0,1.1017,-0.034833,0.0007197
5417.1,62.844,2,0,1.1018,-0.0355,0.0007211
5418.2,62.668,2,0,1.1012,-0.0349,0.0007195
5419.2,63.371,2,0,1.1014,-0.035233,0.0007203
5420.2,55.461,2,0,1.1006,-0.035,0.0007194
5421.2,48.781,2,0,1.137,-0.033133,0.0007375
5422.2,43.639,2,0,1.2355,-0.026833,0.000784
5423.2,45.353,2,0,1.3163,-0.022367,0.0008235
5424.3,45.001,2,0,1.3638,-0.0199,0.0008471
5425.3,45.704,2,0,1.3345,-0.022,0.0008337
5426.3,45.177,2,0,1.33,-0.0222,0.0008314
5427.3,45.353,2,0,1.3291,-0.0222,0.0008309
5428.4,46.056,2,0,1.3294,-0.02325,0.0008331
5429.4,46.364,2,0,1.33,-0.0233,0.0008336
5430.4,45.704,2,0,1.3289,-0.0235,0.0008333
5431.4,45.353,2,0,1.3295,-0.02265,0.000832
5432.4,46.364,2,0,1.3293,-0.02275,0.0008321
5433.5,45.529,2,0,1.3273,-0.0233,0.000832
5434.5,45.353,2,0,1.33,-0.0223,0.0008316
5435.5,45.88,2,0,1.3287,-0.0224,0.000831
5436.5,44.826,2,0,1.33,-0.0238,0.0008346
5437.5,45.353,2,0,1.3291,-0.0229,0.0008323
5438.6,45.704,2,0,1.3285,-0.022633,0.0008314
5439.6,40.563,2,0,1.3287,-0.023533,0.0008333
5440.6,17.93,2,0,1.3279,-0.0229,0.0008315
5441.6,14.81,2,0,1.5177,-0.0115,0.0009226
5442.6,13.623,2,0,1.6085,-0.0079,0.0009699
5443.6,2.461,2,0,1.6297,-0.0070667,0.000981
5444.6,2.1094,2,0,1.6392,-0.0068,0.0009861
5445.7,1.9776,2,0,1.7043,-0.0052,0.0010232
5446.7,1.8018,2,0,1.7056,-0.0047,0.001025
5447.7,1.4502,2,0,1.706,-5.47E-03,0.0010237
5448.7,1.9776,2,0,1.7053,-0.0043667,0.0010254
5449.8,1.4502,2,0,1.7054,-0.0041,0.001026
5450.8,1.8018,2,0,1.7059,-0.0044,0.0010257
5451.8,1.4502,2,0,1.705,-0.0054,0.0010232
5452.8,1.2745,2,0,1.7063,-0.0054,0.001024
5453.8,1.2745,2,0,1.7059,-0.0041,0.0010263
5454.9,1.8018,2,0,1.707,-0.0046,0.001026
5455.9,1.8018,2,0,1.7077,-0.00395,0.0010277
5456.9,2.1094,2,0,1.707,-0.00505,0.0010251
5457.9,1.0987,2,0,1.7079,-0.0047,0.0010263
5458.9,0.92288,2,0,1.7081,-0.00455,0.0010268
5680.3,1.4502,2,20,1.7511,-0.0087819,0.0010572
5681.3,1.626,2,20,1.7513,-0.0088,0.0010574
5682.4,1.2745,2,20,1.7495,-0.00885,0.0010564
5683.4,1.626,2,20,1.7513,-0.00865,0.0010571
5684.4,1.2745,2,20,1.7518,-0.0076,0.0010552
5685.4,1.4502,2,20,1.7517,-0.00765,0.0010554
5686.4,1.2745,2,20,1.7506,-0.00855,0.0010565
5687.5,1.4502,2,20,1.7526,-0.0089,0.0010584
5688.5,0.92288,2,20,1.7513,-0.0086,0.001057
5689.5,0.92288,2,20,1.7513,-0.0086,0.001057
5690.5,2.1094,2,20,1.7513,-0.0074,0.0010546
5691.5,1.2745,2,20,1.7508,-0.0083,0.0010561
5692.5,1.626,2,20,1.7517,-0.0086,0.0010572
5693.6,1.2745,2,20,1.752,-0.0083667,0.001057
5694.6,1.0987,2,20,1.7523,-0.0088667,0.0010581
5695.6,0.92288,2,20,1.751,-0.0092333,0.001058
5696.6,1.4502,2,20,1.7514,-0.0087333,0.0010573
5697.7,1.2745,2,20,1.7523,-0.009,0.0010584
5698.7,1.4502,2,20,1.7519,-0.0082333,0.0010566
5699.7,1.4502,2,20,1.7525,-0.0083,0.0010571
5700.7,1.2745,2,20,1.7525,-0.0087667,0.001058
5701.7,2.6368,2,20,1.7516,-0.0078667,0.0010557
5702.8,16.348,2,20,1.7504,-0.009,0.0010572
5703.8,24.083,2,20,1.7513,-0.0082,0.0010562
5704.8,24.61,2,20,1.6183,-0.0142,0.0009884
5705.8,24.083,2,20,1.5885,-0.0157,0.0009735
5706.8,23.555,2,20,1.5885,-0.0161,0.0009743
5707.8,23.248,2,20,1.5907,-0.0165,0.0009764
5708.9,23.072,2,20,1.5944,-0.016,0.0009777
5709.9,22.72,2,20,1.5976,-0.0154,0.0009784
5710.9,22.72,2,20,1.5996,-0.0152,0.0009792
5711.9,22.72,2,20,1.6016,-0.01485,0.0009796
5713,23.072,2,20,1.6031,-0.0155,0.0009819
5714,22.369,2,20,1.6036,-0.0146,0.0009804
5715,23.072,2,20,1.6049,-0.015,0.0009819
5716,21.666,2,20,1.6045,-0.0157,0.0009831
5717,22.017,2,20,1.6054,-0.0159,0.000984
5718.1,22.369,2,20,1.6068,-0.0153,0.0009837
5719.1,22.72,2,20,1.6074,-0.015567,0.0009846
5720.1,22.369,2,20,1.6079,-0.016,0.0009857
5721.1,23.731,2,20,1.608,-0.0152333,0.0009843
5722.2,28.214,2,20,1.6085,-0.0152,0.0009845
5723.2,28.521,2,20,1.5788,-0.017133,0.0009705
5724.2,28.697,2,20,1.5523,-0.0191,0.0009586
5725.2,28.389,2,20,1.5487,-0.018833,0.0009559
5726.2,28.521,2,20,1.5496,-0.018167,0.0009551
5727.2,27.686,2,20,1.5496,-0.019067,0.0009569
5728.3,28.389,2,20,1.5515,-0.0189,0.0009577
5729.3,28.521,2,20,1.552,-0.0192,0.0009586
5730.3,28.389,2,20,1.5524,-0.0188,0.000958
5731.3,27.862,2,20,1.5538,-0.018,0.0009573
5732.4,28.038,2,20,1.5529,-0.019,0.0009587
5733.4,27.159,2,20,1.5538,-0.0185,0.0009583
5734.4,28.038,2,20,1.5542,-0.0189,0.0009593
5735.4,27.511,2,20,1.554,-0.01865,0.0009587
5736.4,28.214,2,20,1.5547,-0.0178,0.0009574
5737.4,27.686,2,20,1.556,-0.0179,0.0009584
5738.5,28.521,2,20,1.5569,-0.0176,0.0009583
5739.5,28.038,2,20,1.5551,-0.0177,0.0009575
5740.5,27.862,2,20,1.5578,-0.0184,0.0009605
5741.5,36.432,2,20,1.5573,-0.0172,0.0009578
5742.6,37.135,2,20,1.5275,-0.0193,0.0009441
5743.6,37.618,2,20,1.4629,-0.023667,0.0009141
5744.6,37.311,2,20,1.4587,-0.023633,0.0009115
5745.7,36.959,2,20,1.4601,-0.023733,0.0009125
5746.7,37.135,2,20,1.4605,-0.0233,0.0009119
5747.7,36.432,2,20,1.4608,-0.0231,0.0009117
5748.7,37.442,2,20,1.4602,-0.023467,0.0009121
5749.7,37.311,2,20,1.4617,-0.023567,0.0009132
5750.7,36.959,2,20,1.4614,-0.0236,0.000913
5751.8,36.08,2,20,1.4639,-0.0231,0.0009135
5752.8,36.783,2,20,1.4621,-0.0242,0.0009147
5753.8,36.432,2,20,1.4635,-0.0233,0.0009137
5754.8,37.311,2,20,1.4617,-0.0241,0.0009142
5755.9,36.959,2,20,1.4628,-0.0237,0.0009141
5756.9,36.783,2,20,1.4625,-0.0234,0.0009133
5757.9,36.607,2,20,1.4628,-0.02305,0.0009128
5758.9,36.959,2,20,1.4635,-0.02395,0.000915
5759.9,36.432,2,20,1.4626,-0.0232,0.000913
5761,39.508,2,20,1.4626,-0.0233,0.0009132
5762,48.605,2,20,1.4639,-0.0235,0.0009143
5763,48.605,2,20,1.3732,-0.0283,0.0008695
5764.1,48.605,2,20,1.3245,-0.031333,0.0008464
5765.1,48.956,2,20,1.3238,-0.0311,0.0008455
5766.1,48.781,2,20,1.3242,-0.031433,0.0008464
5767.1,48.605,2,20,1.3269,-0.030967,0.0008471
5768.1,48.078,2,20,1.3268,-0.030967,0.000847
5769.1,48.956,2,20,1.3272,-0.030767,0.0008469
5770.2,48.956,2,20,1.3269,-0.030867,0.0008469
5771.2,49.132,2,20,1.3276,-0.0308,0.0008472
5772.2,48.605,2,20,1.3269,-0.0311,0.0008474
5773.2,47.946,2,20,1.3278,-0.0309,0.0008475
5774.2,48.605,2,20,1.329,-0.0307,0.0008478
5775.3,48.253,2,20,1.3265,-0.0306,0.0008461
5776.3,48.253,2,20,1.3273,-0.0309,0.0008472
5777.3,48.253,2,20,1.3273,-0.0302,0.0008458
5778.3,48.078,2,20,1.3273,-0.0306,0.0008466
5779.3,48.429,2,20,1.3278,-0.0309,0.0008475
5780.4,48.429,2,20,1.3267,-0.0304,0.0008458
5781.4,52.56,2,20,1.3269,-0.03085,0.0008468
5782.4,53.922,2,20,1.3267,-0.03105,0.0008471
5783.4,53.571,2,20,1.2649,-0.03445,0.0008168
5784.4,52.912,2,20,1.2573,-0.03535,0.0008141
5785.5,53.922,2,20,1.2593,-0.0357,0.000816
5786.5,53.747,2,20,1.2584,-0.0349,0.0008138
5787.5,53.747,2,20,1.258,-0.0355,0.0008148
5788.5,53.571,2,20,1.2584,-0.0347,0.0008134
5789.5,53.922,2,20,1.258,-0.0359,0.0008156
5790.6,53.395,2,20,1.2585,-0.034633,0.0008134
5791.6,53.087,2,20,1.259,-0.034767,0.0008139
5792.6,53.395,2,20,1.2591,-0.034833,0.0008141
5793.6,53.747,2,20,1.259,-0.035233,0.0008148
5794.6,53.747,2,20,1.2585,-0.0345,0.0008131
5795.7,53.922,2,20,1.2593,-0.034967,0.0008145
5796.7,53.747,2,20,1.2587,-0.0349,0.000814
5797.7,53.922,2,20,1.2589,-0.035467,0.0008153
5798.7,52.912,2,20,1.2583,-0.034167,0.0008123
5799.7,52.912,2,20,1.2584,-0.0345,0.0008131
5800.8,53.087,2,20,1.258,-0.0356,0.000815
5801.8,62.316,2,20,1.2597,-0.0347,0.0008142
5802.8,64.909,2,20,1.2473,-0.0348,0.000807
5803.8,64.03,2,20,1.1285,-0.0422,0.0007505
5804.8,64.206,2,20,1.1134,-0.0424,0.0007418
5805.9,64.382,2,20,1.1136,-0.0423,0.0007418
5806.9,64.909,2,20,1.1158,-0.04185,0.0007422
5807.9,64.206,2,20,1.1152,-0.04185,0.0007418
5808.9,64.03,2,20,1.1147,-0.04205,0.0007419
5809.9,64.03,2,20,1.1158,-0.04205,0.0007426
5811,64.382,2,20,1.1143,-0.0421,0.0007418
5812,64.03,2,20,1.1147,-0.0421,0.000742
5813,63.547,2,20,1.1161,-0.0421,0.0007429
5814,63.371,2,20,1.1161,-0.0422,0.0007431
5815.1,64.382,2,20,1.1153,-0.042233,0.0007426
5816.1,64.206,2,20,1.1159,-0.041867,0.0007423
5817.1,64.733,2,20,1.1156,-0.041667,0.0007417
5818.1,63.854,2,20,1.115,-0.041933,0.0007419
5819.2,63.547,2,20,1.1164,-0.0411,0.000741
5820.2,63.723,2,20,1.1153,-0.0419,0.000742
5821.2,61.305,2,20,1.1149,-0.0425,0.0007429
5822.2,53.922,2,20,1.1147,-0.042033,0.0007419
5823.2,47.067,2,20,1.1761,-0.038667,0.000772
5824.3,41.398,2,20,1.2771,-0.0334,0.0008221
5825.3,45.177,2,20,1.3563,-0.0285,0.0008598
5826.3,46.364,2,20,1.4079,-0.0248,0.0008833
5827.3,47.243,2,20,1.3496,-0.0288,0.0008564
5828.3,46.715,2,20,1.3416,-0.0288,0.0008516
5829.3,46.188,2,20,1.3402,-0.0294,0.0008519
5830.4,46.364,2,20,1.3413,-0.0286,0.000851
5831.4,46.188,2,20,1.3418,-0.02955,0.0008532
5832.4,46.891,2,20,1.3425,-0.0289,0.0008523
5833.4,46.364,2,20,1.3427,-0.0297,0.000854
5834.5,46.539,2,20,1.3425,-0.0294,0.0008533
5835.5,46.715,2,20,1.3429,-0.0281,0.0008509
5836.5,46.539,2,20,1.3429,-0.0298,0.0008543
5837.5,46.715,2,20,1.3443,-0.029,0.0008536
5838.6,46.364,2,20,1.3432,-0.029167,0.0008533
5839.6,46.364,2,20,1.3432,-0.028733,0.0008524
5840.6,46.364,2,20,1.3434,-0.029467,0.000854
5841.6,24.434,2,20,1.342,-0.028867,0.0008519
5842.7,15.513,2,20,1.3468,-0.028833,0.0008547
5843.7,11.206,2,20,1.6239,-0.0115,0.0009863
5844.7,0.92288,2,20,1.6648,-0.0112,0.0010103
5845.7,1.2745,2,20,1.7224,-0.0084,0.0010392
5846.7,1.2745,2,20,1.7416,-0.0077333,0.0010494
5847.7,1.4502,2,20,1.7428,-0.0081,0.0010509
5848.8,1.8018,2,20,1.7437,-0.0074,0.00105
5849.8,1.9776,2,20,1.7441,-0.0081,0.0010517
5850.8,1.4502,2,20,1.7424,-0.0085,0.0010514
5851.8,1.626,2,20,1.7446,-0.0078,0.0010514
5852.9,1.4502,2,20,1.7439,-0.00815,0.0010516
5853.9,1.4502,2,20,1.7453,-0.00785,0.0010519
5854.9,1.0987,2,20,1.7455,-0.008,0.0010523
5855.9,1.4502,2,20,1.7455,-0.0084,0.0010531
5856.9,1.4502,2,20,1.7455,-0.0078,0.0010519
5857.9,1.626,2,20,1.7466,-0.0082,0.0010534
5858.9,1.626,2,20,1.7461,-0.00845,0.0010536
5860,1.4502,2,20,1.7446,-0.009,0.0010538
5861,1.2745,2,20,1.7459,-0.0083042,0.0010532
6082.5,0.92288,2,40,1.7806,-0.0129936,0.0010833
6083.5,1.626,2,40,1.7806,-0.0131,0.0010836
6084.6,1.0987,2,40,1.7795,-0.0132333,0.0010831
6085.6,1.4502,2,40,1.7793,-0.0137667,0.0010841
6086.6,0.92288,2,40,1.779,-0.0128,0.001082
6087.6,0.57131,2,40,1.7799,-0.0130667,0.0010831
6088.6,1.8018,2,40,1.7805,-0.013,0.0010833
6089.7,0.74709,2,40,1.7797,-0.0132,0.0010832
6090.7,1.2745,2,40,1.7791,-0.0133667,0.0010832
6091.7,1.4502,2,40,1.78,-0.013,0.001083
6092.7,0.92288,2,40,1.7794,-0.0123333,0.0010813
6093.7,0.92288,2,40,1.7791,-0.0131667,0.0010828
6094.7,0.92288,2,40,1.7794,-0.0135,0.0010837
6095.7,0.57131,2,40,1.7793,-0.0122,0.001081
6096.8,1.626,2,40,1.7788,-0.013,0.0010823
6097.8,1.2745,2,40,1.7802,-0.0126,0.0010823
6098.8,1.2745,2,40,1.7793,-0.0127,0.001082
6099.8,1.2745,2,40,1.7793,-0.0128,0.0010822
6100.8,0.57131,2,40,1.7806,-0.0128,0.001083
6101.8,1.0987,2,40,1.7806,-0.0134,0.0010842
6102.8,1.9776,2,40,1.7793,-0.013,0.0010826
6103.8,3.8673,2,40,1.7806,-0.0124,0.0010822
6104.9,19.952,2,40,1.7797,-0.0133,0.0010834
6105.9,20.831,2,40,1.7184,-0.0156,0.0010512
6106.9,20.303,2,40,1.6452,-0.02075,0.0010176
6107.9,19.952,2,40,1.6385,-0.02055,0.0010132
6108.9,20.128,2,40,1.6414,-0.02035,0.0010145
6110,19.468,2,40,1.6436,-0.0199,0.001015
6111,19.117,2,40,1.6467,-0.0197,0.0010164
6112,19.644,2,40,1.6498,-0.02,0.0010189
6113,18.765,2,40,1.6512,-0.0208,0.0010213
6114,19.117,2,40,1.6521,-0.0189,0.0010181
6115,19.293,2,40,1.653,-0.0201,0.001021
6116.1,18.238,2,40,1.6552,-0.019967,0.001022
6117.1,18.589,2,40,1.6546,-0.019967,0.0010217
6118.1,18.414,2,40,1.6553,-0.019567,0.0010213
6119.2,18.941,2,40,1.6559,-0.020033,0.0010226
6120.2,18.238,2,40,1.6559,-0.019267,0.0010211
6121.2,18.765,2,40,1.6577,-0.0189,0.0010214
6122.2,18.765,2,40,1.6574,-0.017733,0.0010189
6123.2,28.521,2,40,1.6583,-0.0189,0.0010218
6124.2,29.049,2,40,1.6288,-0.020433,0.0010071
6125.3,28.873,2,40,1.5595,-0.025,0.0009747
6126.3,29.224,2,40,1.5533,-0.0249,0.0009708
6127.3,29.049,2,40,1.5542,-0.0246,0.0009707
6128.3,29.049,2,40,1.556,-0.0257,0.000974
6129.3,29.752,2,40,1.5555,-0.0242,0.0009707
6130.4,28.873,2,40,1.5562,-0.02525,0.0009732
6131.4,29.049,2,40,1.5562,-0.0247,0.0009721
6132.4,28.521,2,40,1.5586,-0.02385,0.0009719
6133.4,28.214,2,40,1.5589,-0.0237,0.0009717
6134.4,28.697,2,40,1.5588,-0.02415,0.0009726
6135.4,28.697,2,40,1.5595,-0.0245,0.0009737
6136.5,28.873,2,40,1.5595,-0.0241,0.0009729
6137.5,28.697,2,40,1.56,-0.0242,0.0009734
6138.5,28.873,2,40,1.5618,-0.0242,0.0009745
6139.5,28.389,2,40,1.56,-0.025,0.000975
6140.5,28.214,2,40,1.56,-0.0243,0.0009736
6141.6,29.049,2,40,1.5612,-0.024867,0.0009754
6142.6,32.125,2,40,1.561,-0.024967,0.0009755
6143.6,34.894,2,40,1.5616,-0.024167,0.0009743
6144.6,35.245,2,40,1.5085,-0.027033,0.0009482
6145.6,35.069,2,40,1.4947,-0.028367,0.0009426
6146.7,34.366,2,40,1.494,-0.0279,0.0009412
6147.7,35.597,2,40,1.4945,-0.027167,0.00094
6148.7,34.19,2,40,1.4947,-0.027633,0.0009411
6149.7,34.894,2,40,1.4952,-0.028033,0.0009422
6150.7,34.542,2,40,1.4956,-0.027767,0.0009419
6151.8,34.718,2,40,1.4973,-0.029,0.0009454
6152.8,34.718,2,40,1.4959,-0.029,0.0009445
6153.8,34.366,2,40,1.4955,-0.0279,0.0009421
6154.8,34.542,2,40,1.4955,-0.0279,0.0009421
6155.8,34.19,2,40,1.4955,-0.0275,0.0009413
6156.9,34.542,2,40,1.4962,-0.0278,0.0009423
6157.9,34.366,2,40,1.4966,-0.02865,0.0009443
6158.9,34.542,2,40,1.4964,-0.02835,0.0009435
6159.9,34.894,2,40,1.4968,-0.0285,0.0009441
6161,34.19,2,40,1.4991,-0.0288,0.0009461
6162,34.366,2,40,1.4959,-0.0264,0.0009393
6163,43.287,2,40,1.4973,-0.0275,0.0009424
6164,49.484,2,40,1.4964,-0.028,0.0009428
6165.1,49.484,2,40,1.3395,-0.036433,0.0008656
6166.1,49.132,2,40,1.3196,-0.037933,0.0008566
6167.1,49.791,2,40,1.3213,-0.037833,0.0008574
6168.1,48.605,2,40,1.3228,-0.0371,0.0008569
6169.2,49.308,2,40,1.3223,-0.037933,0.0008583
6170.2,49.484,2,40,1.3244,-0.037967,0.0008596
6171.2,49.132,2,40,1.3238,-0.0378,0.0008589
6172.2,49.66,2,40,1.3253,-0.037867,0.0008599
6173.2,49.132,2,40,1.3241,-0.037333,0.0008581
6174.3,49.308,2,40,1.3269,-0.0379,0.0008609
6175.3,49.66,2,40,1.3242,-0.0378,0.0008591
6176.3,49.132,2,40,1.3238,-0.039,0.0008613
6177.3,49.308,2,40,1.3265,-0.0372,0.0008593
6178.3,48.956,2,40,1.3256,-0.0371,0.0008586
6179.4,49.132,2,40,1.3253,-0.0379,0.00086
6180.4,48.781,2,40,1.3256,-0.03675,0.0008579
6181.4,49.132,2,40,1.3258,-0.03795,0.0008604
6182.4,49.308,2,40,1.3256,-0.0376,0.0008595
6183.4,51.505,2,40,1.3254,-0.0376,0.0008594
6184.5,51.374,2,40,1.3233,-0.0372,0.0008574
6185.5,51.857,2,40,1.2949,-0.0405,0.0008469
6186.5,51.374,2,40,1.2922,-0.0394,0.0008431
6187.5,51.022,2,40,1.2931,-0.0399,0.0008447
6188.5,51.198,2,40,1.2931,-0.0402,0.0008453
6189.5,51.505,2,40,1.2927,-0.0398,0.0008442
6190.5,51.374,2,40,1.2944,-0.0394,0.0008444
6191.6,51.374,2,40,1.2938,-0.039833,0.0008449
6192.6,51.681,2,40,1.2932,-0.039433,0.0008438
6193.6,51.374,2,40,1.293,-0.0395,0.0008438
6194.6,51.374,2,40,1.2935,-0.039767,0.0008447
6195.6,52.033,2,40,1.2922,-0.0395,0.0008433
6196.7,51.374,2,40,1.2931,-0.039367,0.0008436
